line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount
5346,1723,831,72.0,1,3461.57
5347,1723,22,155.0,4,1986.06
5348,1724,809,286.0,1,1632.17
5349,1724,785,253.0,2,1435.03
5350,1724,899,29.0,1,2033.19
5351,1724,901,215.0,1,4942.34
5352,1725,391,102.0,4,3578.2
5353,1725,832,19.0,1,492.58
5354,1726,54,33.0,4,4112.74
5355,1726,567,158.0,3,2629.15
5356,1726,875,118.0,4,4837.52
5357,1726,344,92.0,2,369.12
5358,1726,640,134.0,1,3127.11
5359,1727,649,213.0,3,2114.94
5360,1727,404,262.0,1,2692.26
5361,1728,144,34.0,1,3388.18
5362,1729,874,131.0,4,1550.34
5363,1729,788,112.0,3,4241.68
5364,1729,76,280.0,1,229.86
5365,1730,691,254.0,1,91.42
5366,1730,953,148.0,1,3043.07
5367,1731,97,157.0,4,2943.42
5368,1731,144,208.0,3,3051.7
5369,1732,664,248.0,1,3799.47
5370,1732,438,253.0,3,3465.89
5371,1732,491,271.0,3,4355.18
5372,1733,830,278.0,1,2075.38
5373,1733,539,203.0,2,171.65
5374,1733,901,81.0,1,2326.46
5375,1733,189,263.0,3,2189.66
5376,1733,12,203.0,4,3511.22
5377,1734,973,95.0,3,4948.08
5378,1735,939,NO_PROMO,4,3396.09
5379,1735,475,162.0,2,2924.86
5380,1735,580,244.0,4,575.55
5381,1735,492,253.0,3,803.85
5382,1735,390,285.0,2,173.44
5383,1736,983,37.0,4,0.0
5384,1736,941,198.0,2,667.75
5385,1736,338,35.0,3,2779.61
5386,1737,605,47.0,2,4343.64
5387,1737,548,157.0,4,2234.94
5388,1738,439,22.0,1,327.61
5389,1738,5,92.0,4,959.0
5390,1738,536,178.0,3,2827.83
5391,1738,655,8.0,3,4962.47
5392,1738,793,52.0,1,0.0
5393,1739,349,18.0,1,365.85
5394,1739,506,11.0,2,896.03
5395,1740,678,82.0,4,1755.92
5396,1740,233,60.0,1,2069.97
5397,1740,650,21.0,4,127.6
5398,1740,14,69.0,3,0.0
5399,1741,805,216.0,1,4528.26
5400,1741,143,186.0,2,3523.66
5401,1741,245,147.0,3,4728.69
5402,1742,715,47.0,2,2499.35
5403,1743,313,188.0,3,4732.88
5404,1743,923,130.0,3,3407.53
5405,1743,51,106.0,3,2736.61
5406,1744,662,130.0,2,1303.1
5407,1744,339,281.0,1,1439.4
5408,1744,999,263.0,4,3330.17
5409,1745,683,287.0,2,2558.05
5410,1745,760,280.0,1,3323.68
5411,1746,646,110.0,1,4280.65
5412,1746,445,123.0,3,4157.86
5413,1746,158,242.0,1,4310.35
5414,1746,374,148.0,4,2381.45
5415,1747,163,111.0,3,3868.69
5416,1747,673,220.0,2,1538.79
5417,1748,708,12.0,2,0.0
5418,1748,782,16.0,2,1629.68
5419,1748,611,84.0,1,2683.46
5420,1748,751,88.0,1,303.13
5421,1748,940,239.0,4,3804.51
5422,1749,233,161.0,3,4539.58
5423,1749,277,2.0,2,3351.42
5424,1749,248,70.0,4,4630.61
5425,1749,344,19.0,4,4964.39
5426,1750,706,94.0,1,1534.49
5427,1750,983,116.0,4,516.36
5428,1751,143,119.0,3,3003.29
5429,1752,769,169.0,3,3121.18
5430,1752,193,51.0,1,3997.56
5431,1753,146,140.0,1,3301.26
5432,1754,411,135.0,2,964.02
5433,1754,153,93.0,4,2198.95
5434,1755,114,270.0,1,2641.68
5435,1755,198,149.0,4,3588.82
5436,1755,351,20.0,1,1334.74
5437,1756,844,40.0,1,2943.77
5438,1756,489,112.0,2,1752.9
5439,1756,706,213.0,3,3507.76
5440,1756,139,212.0,3,973.06
5441,1756,467,48.0,1,1274.88
5442,1757,867,191.0,1,3355.61
5443,1757,987,85.0,3,3609.75
5444,1758,264,263.0,1,910.31
5445,1758,539,226.0,1,2580.26
5446,1758,402,30.0,1,119.87
5447,1758,435,220.0,4,1208.5
5448,1759,21,37.0,1,4618.59
5449,1759,447,16.0,3,4708.07
5450,1760,739,64.0,4,4116.45
5451,1760,937,51.0,3,2231.53
5452,1760,971,117.0,1,4763.73
5453,1761,942,257.0,4,0.0
5454,1761,353,29.0,1,3304.97
5455,1761,149,152.0,2,3058.64
5456,1761,376,89.0,1,4302.15
5457,1761,805,241.0,1,579.98
5458,1762,786,32.0,2,2235.74
5459,1762,113,146.0,2,0.0
5460,1762,644,103.0,2,1010.71
5461,1763,255,43.0,3,4420.52
5462,1763,908,299.0,1,3444.1
5463,1763,496,164.0,3,637.58
5464,1764,418,239.0,1,3432.43
5465,1765,130,32.0,3,4521.09
5466,1765,932,57.0,3,1107.47
5467,1765,863,27.0,3,749.21
5468,1765,749,79.0,4,2471.4
5469,1765,161,290.0,1,2988.83
5470,1766,806,222.0,2,2241.14
5471,1767,117,231.0,1,1826.98
5472,1767,500,41.0,1,2238.25
5473,1767,383,26.0,1,329.57
5474,1767,11,193.0,1,79.1
5475,1768,250,109.0,4,2497.12
5476,1768,763,87.0,2,3207.86
5477,1768,609,203.0,2,2539.84
5478,1768,49,4.0,1,3260.44
5479,1768,620,235.0,1,1402.06
5480,1769,305,122.0,1,2705.52
5481,1769,808,38.0,3,2731.43
5482,1769,910,228.0,1,4159.02
5483,1770,74,124.0,1,4363.17
5484,1770,251,158.0,2,1907.72
5485,1771,153,280.0,1,537.77
5486,1771,174,281.0,2,3990.67
5487,1772,702,267.0,1,4413.35
5488,1772,125,121.0,3,1150.2
5489,1773,579,125.0,1,3260.14
5490,1773,756,261.0,3,3021.15
5491,1773,607,94.0,2,3257.68
5492,1773,48,131.0,1,164.52
5493,1773,716,4.0,1,3913.69
5494,1774,117,14.0,3,1245.15
5495,1774,814,92.0,4,4197.85
5496,1774,222,56.0,3,81.78
5497,1774,904,155.0,4,3779.7
5498,1775,266,202.0,2,2130.56
5499,1775,353,95.0,2,1977.95
5500,1775,465,228.0,3,2517.66
5501,1776,705,217.0,4,2527.36
5502,1777,599,205.0,2,2033.92
5503,1777,784,112.0,3,4622.15
5504,1778,382,100.0,2,2497.37
5505,1779,867,23.0,4,2415.25
5506,1779,170,147.0,1,1126.21
5507,1779,684,200.0,3,4809.0
5508,1779,908,111.0,3,920.75
5509,1779,1,234.0,2,4759.57
5510,1780,798,52.0,1,3436.78
5511,1780,384,203.0,1,1512.83
5512,1780,545,134.0,3,1075.68
5513,1780,491,193.0,1,4216.51
5514,1781,579,11.0,3,2986.12
5515,1781,222,118.0,3,2778.47
5516,1781,4,116.0,1,1427.6
5517,1781,412,176.0,1,3465.97
5518,1781,591,58.0,1,3746.76
5519,1782,495,143.0,1,1947.34
5520,1782,66,74.0,1,4543.82
5521,1783,97,262.0,1,2738.92
5522,1783,161,10.0,2,2425.08
5523,1783,90,205.0,4,615.35
5524,1783,668,229.0,1,4247.51
5525,1783,539,266.0,4,3659.04
5526,1784,853,229.0,4,2411.47
5527,1784,640,69.0,4,331.56
5528,1784,110,209.0,3,664.98
5529,1785,428,273.0,2,2608.08
5530,1785,679,4.0,1,4974.76
5531,1785,444,160.0,1,2487.95
5532,1786,883,48.0,1,518.83
5533,1786,173,180.0,4,2331.94
5534,1786,460,52.0,1,3736.99
5535,1786,429,249.0,4,1560.19
5536,1787,520,108.0,1,488.97
5537,1787,539,27.0,4,3258.94
5538,1787,402,24.0,4,4891.25
5539,1787,117,39.0,1,0.0
5540,1787,437,87.0,3,1772.89
5541,1788,399,215.0,1,4022.25
5542,1789,822,269.0,1,430.56
5543,1790,275,158.0,4,231.32
5544,1790,706,83.0,4,4182.23
5545,1790,616,170.0,2,3761.19
5546,1791,231,120.0,2,3489.48
5547,1791,697,63.0,4,4589.49
5548,1791,157,111.0,3,4260.53
5549,1791,619,175.0,1,770.22
5550,1791,109,94.0,3,4053.17
5551,1792,572,130.0,1,3165.28
5552,1792,853,54.0,3,4344.85
5553,1792,839,19.0,1,3548.01
5554,1793,713,133.0,4,2006.07
5555,1794,265,284.0,1,4132.83
5556,1794,258,111.0,2,1207.08
5557,1794,795,240.0,1,0.0
5558,1795,410,23.0,4,3324.31
5559,1795,667,185.0,4,2171.81
5560,1795,904,142.0,4,2714.98
5561,1795,937,90.0,1,2833.9
5562,1795,720,96.0,1,2331.47
5563,1796,667,34.0,1,2121.76
5564,1796,899,98.0,1,1118.17
5565,1796,957,69.0,3,2291.47
5566,1797,491,92.0,1,3547.73
5567,1798,136,138.0,1,3249.38
5568,1798,97,117.0,4,2649.79
5569,1798,831,94.0,1,2088.38
5570,1799,445,278.0,2,0.0
5571,1799,103,283.0,2,1486.44
5572,1800,160,188.0,1,828.84
5573,1800,8,46.0,4,1572.87
5574,1800,121,172.0,4,2157.69
5575,1801,281,52.0,1,3082.81
5576,1801,317,33.0,3,1790.19
5577,1801,919,68.0,1,2363.92
5578,1801,308,28.0,2,4951.09
5579,1802,932,36.0,1,1958.44
5580,1802,28,136.0,1,1625.61
5581,1802,186,89.0,4,2988.48
5582,1802,248,298.0,3,1942.04
5583,1802,680,291.0,3,3019.74
5584,1803,240,128.0,1,2709.43
5585,1803,96,98.0,1,3144.31
5586,1803,624,156.0,1,4187.08
5587,1804,288,90.0,1,1505.58
5588,1804,525,153.0,1,1387.29
5589,1805,552,106.0,4,1188.86
5590,1805,484,269.0,2,557.51
5591,1805,391,19.0,3,4517.52
5592,1805,520,147.0,3,3891.43
5593,1805,180,196.0,2,1282.99
5594,1806,968,230.0,1,2794.7
5595,1806,276,295.0,1,1733.13
5596,1806,883,286.0,2,857.29
5597,1806,649,139.0,4,4044.46
5598,1806,901,127.0,3,4225.46
5599,1807,438,167.0,4,4374.44
5600,1807,215,240.0,2,3024.65
5601,1807,415,281.0,2,271.77
5602,1807,536,174.0,1,72.42
5603,1807,281,108.0,1,2774.87
5604,1808,292,264.0,4,3243.03
5605,1808,986,296.0,3,2177.01
5606,1808,265,234.0,3,131.19
5607,1809,894,133.0,3,2942.0
5608,1810,451,110.0,1,449.93
5609,1810,818,229.0,4,1340.51
5610,1810,106,214.0,2,1991.34
5611,1810,443,277.0,2,50.26
5612,1810,746,49.0,4,0.0
5613,1811,504,92.0,2,1340.76
5614,1811,210,188.0,2,3486.76
5615,1811,626,142.0,3,2898.64
5616,1811,332,209.0,1,3246.28
5617,1812,810,69.0,1,2448.14
5618,1812,845,222.0,2,4511.14
5619,1812,74,85.0,3,4165.62
5620,1812,922,17.0,2,4017.61
5621,1812,865,123.0,1,1685.67
5622,1813,332,192.0,3,2167.77
5623,1813,896,210.0,2,2595.1
5624,1813,779,125.0,1,2610.64
5625,1813,777,197.0,3,4304.28
5626,1813,201,43.0,2,2585.14
5627,1814,789,281.0,1,4258.26
5628,1815,387,106.0,4,1700.64
5629,1815,2,188.0,2,3231.37
5630,1815,151,243.0,3,2325.35
5631,1815,50,26.0,1,1967.09
5632,1815,969,155.0,1,3749.42
5633,1816,217,193.0,4,1327.92
5634,1816,766,77.0,1,1201.51
5635,1816,201,45.0,1,1885.38
5636,1817,732,63.0,1,2270.04
5637,1817,908,236.0,3,1542.19
5638,1817,473,69.0,3,906.64
5639,1817,398,160.0,1,4718.84
5640,1818,522,250.0,4,4513.56
5641,1819,272,139.0,3,4832.63
5642,1819,701,257.0,2,3267.81
5643,1819,730,97.0,2,734.77
5644,1819,457,14.0,3,3946.7
5645,1820,488,144.0,3,2355.37
5646,1820,26,245.0,2,0.0
5647,1821,479,179.0,2,448.56
5648,1821,205,241.0,2,486.92
5649,1821,785,29.0,1,3276.12
5650,1821,808,142.0,1,3234.58
5651,1822,816,259.0,3,1894.37
5652,1823,248,268.0,2,3625.64
5653,1823,982,125.0,2,3290.74
5654,1824,977,66.0,1,4573.25
5655,1824,965,6.0,3,0.0
5656,1824,883,292.0,1,0.0
5657,1825,72,299.0,1,3691.28
5658,1826,845,256.0,3,435.09
5659,1826,582,41.0,4,3691.21
5660,1826,89,257.0,4,553.92
5661,1827,767,218.0,3,3948.4
5662,1827,79,217.0,2,3664.32
5663,1828,523,143.0,3,2580.05
5664,1829,751,196.0,4,2087.46
5665,1829,561,190.0,1,0.0
5666,1829,730,300.0,1,1875.86
5667,1829,384,141.0,1,2657.43
5668,1830,719,92.0,1,0.0
5669,1830,589,8.0,1,2507.08
5670,1831,285,216.0,3,3418.03
5671,1831,179,34.0,1,382.07
5672,1831,222,157.0,1,2683.07
5673,1832,315,46.0,3,4344.69
5674,1832,260,85.0,3,3679.5
5675,1832,268,65.0,3,1531.2
5676,1832,3,52.0,1,1670.21
5677,1833,953,258.0,1,4585.8
5678,1834,661,275.0,1,4199.6
5679,1834,938,254.0,3,2097.42
5680,1834,491,104.0,2,522.78
5681,1834,941,4.0,2,427.96
5682,1835,364,214.0,4,1900.75
5683,1835,791,107.0,2,2695.83
5684,1836,959,85.0,4,3890.31
5685,1836,711,175.0,1,2470.35
5686,1836,898,295.0,4,4043.32
5687,1836,536,38.0,2,3544.12
5688,1836,939,192.0,1,4857.07
5689,1837,370,56.0,4,4205.54
5690,1837,386,110.0,3,1758.55
5691,1837,551,112.0,1,4715.2
5692,1838,546,21.0,4,503.91
5693,1838,750,33.0,1,4964.13
5694,1838,839,65.0,2,4337.44
5695,1839,837,189.0,1,1593.2
5696,1839,589,26.0,3,3735.59
5697,1839,861,32.0,4,3690.75
5698,1839,528,151.0,2,815.95
5699,1839,93,100.0,1,1513.83
5700,1840,86,100.0,2,4419.14
5701,1840,870,19.0,1,4763.74
5702,1841,61,272.0,2,1519.32
5703,1841,91,208.0,1,4473.83
5704,1842,629,163.0,4,1550.24
5705,1842,468,121.0,3,3720.04
5706,1842,768,61.0,2,1661.4
5707,1843,760,208.0,1,3008.3
5708,1843,962,174.0,4,4295.55
5709,1843,157,52.0,1,2114.03
5710,1843,24,195.0,3,4859.91
5711,1843,657,30.0,3,3465.61
5712,1844,652,63.0,1,842.18
5713,1844,415,64.0,4,749.91
5714,1844,156,205.0,1,3182.46
5715,1844,175,195.0,3,4186.51
5716,1844,978,138.0,1,200.86
5717,1845,587,291.0,1,0.0
5718,1845,236,180.0,1,3327.14
5719,1845,505,233.0,1,3812.31
5720,1845,51,237.0,1,0.0
5721,1846,573,130.0,2,3097.64
5722,1846,825,74.0,1,2804.68
5723,1846,625,22.0,2,487.44
5724,1847,694,11.0,4,4428.69
5725,1847,724,204.0,1,4571.96
5726,1847,17,88.0,3,267.39
5727,1848,269,153.0,1,2121.62
5728,1848,908,204.0,3,1354.28
5729,1849,990,131.0,2,256.21
5730,1849,892,299.0,1,3191.09
5731,1849,518,132.0,2,2206.48
5732,1849,210,181.0,1,514.15
5733,1849,442,271.0,1,1141.76
5734,1850,949,177.0,4,2241.85
5735,1850,436,105.0,4,3136.03
5736,1850,399,70.0,1,2112.62
5737,1850,864,50.0,4,164.0
5738,1850,819,143.0,1,0.0
5739,1851,851,40.0,4,1421.62
5740,1851,772,8.0,4,3096.22
5741,1851,213,131.0,2,650.2
5742,1851,878,165.0,4,2954.97
5743,1852,574,157.0,1,4756.16
5744,1852,76,235.0,4,3570.92
5745,1853,749,225.0,1,4787.31
5746,1853,132,47.0,4,1234.87
5747,1853,981,288.0,3,2397.45
5748,1853,340,252.0,1,674.17
5749,1853,9,264.0,4,1316.45
5750,1854,835,169.0,4,3753.66
5751,1854,390,273.0,1,2985.36
5752,1854,680,84.0,1,4369.56
5753,1854,735,56.0,4,4510.3
5754,1855,224,223.0,1,1265.07
5755,1855,920,152.0,4,2595.48
5756,1855,698,253.0,3,2450.54
5757,1855,515,165.0,1,3073.52
5758,1855,821,143.0,4,1133.11
5759,1856,334,118.0,4,2400.97
5760,1856,366,176.0,1,451.75
5761,1856,701,257.0,2,3018.52
5762,1856,717,234.0,4,2468.3
5763,1856,989,149.0,2,480.58
5764,1857,396,61.0,1,2171.28
5765,1857,860,217.0,1,3960.05
5766,1857,264,182.0,2,1158.9
5767,1857,807,223.0,2,406.11
5768,1857,319,218.0,1,3076.32
5769,1858,958,105.0,1,4571.9
5770,1858,360,56.0,4,4099.97
5771,1859,804,167.0,1,4193.76
5772,1859,590,143.0,3,3278.43
5773,1859,149,110.0,1,2645.41
5774,1859,313,283.0,4,878.6
5775,1860,582,25.0,4,3843.15
5776,1861,824,104.0,4,4855.6
5777,1862,932,170.0,2,2790.07
5778,1862,892,269.0,1,2221.24
5779,1863,410,133.0,3,566.42
5780,1863,280,299.0,3,4409.72
5781,1863,158,248.0,3,252.47
5782,1863,877,206.0,2,4660.41
5783,1864,508,105.0,1,287.99
5784,1864,405,78.0,2,3139.05
5785,1865,841,78.0,2,2073.4
5786,1865,823,43.0,4,1853.93
5787,1865,901,111.0,2,4850.76
5788,1865,571,232.0,1,4311.43
5789,1865,349,81.0,2,2767.66
5790,1866,187,189.0,3,1336.12
5791,1866,408,202.0,3,3224.67
5792,1866,3,11.0,3,2827.83
5793,1866,852,288.0,3,4159.17
5794,1867,961,247.0,1,3055.39
5795,1867,384,141.0,2,389.18
5796,1867,307,84.0,1,3977.65
5797,1867,348,141.0,1,3377.31
5798,1867,635,125.0,4,930.32
5799,1868,800,225.0,2,3331.67
5800,1868,456,298.0,3,1785.0
5801,1868,920,155.0,1,2432.97
5802,1868,743,107.0,4,1353.45
5803,1868,654,274.0,2,1152.14
5804,1869,674,288.0,3,554.15
5805,1869,179,136.0,1,3643.32
5806,1869,787,207.0,4,4300.05
5807,1869,970,107.0,1,1527.37
5808,1870,608,24.0,3,2359.77
5809,1870,113,236.0,1,4751.25
5810,1870,466,134.0,1,3844.17
5811,1871,680,274.0,1,4102.3
5812,1871,496,239.0,1,906.1
5813,1872,345,138.0,3,1310.08
5814,1872,664,168.0,3,1579.65
5815,1872,897,160.0,2,2364.59
5816,1872,156,190.0,1,4310.48
5817,1872,358,298.0,4,137.38
5818,1873,498,256.0,4,1541.99
5819,1873,101,271.0,3,2042.14
5820,1873,792,99.0,2,3158.95
5821,1874,172,154.0,1,1106.35
5822,1874,455,128.0,1,1537.89
5823,1874,411,49.0,4,4985.6
5824,1874,261,125.0,3,3363.73
5825,1875,128,174.0,4,1779.03
5826,1875,43,145.0,4,3578.7
5827,1875,382,97.0,3,233.54
5828,1876,845,178.0,3,548.83
5829,1876,631,53.0,1,0.0
5830,1876,449,138.0,1,4703.58
5831,1876,589,91.0,1,2469.96
5832,1876,967,203.0,4,1597.38
5833,1877,113,281.0,2,2912.59
5834,1877,790,127.0,4,2149.89
5835,1878,203,182.0,3,2459.69
5836,1878,721,29.0,4,2992.01
5837,1878,466,138.0,1,707.56
5838,1879,991,54.0,1,1190.9
5839,1880,627,239.0,1,418.33
5840,1880,933,116.0,2,866.59
5841,1881,415,290.0,1,1602.56
5842,1881,424,137.0,3,3854.7
5843,1881,533,5.0,1,1020.29
5844,1881,681,116.0,1,4575.16
5845,1882,793,78.0,3,4225.23
5846,1882,400,175.0,1,2592.65
5847,1882,186,135.0,3,1224.56
5848,1883,145,219.0,4,4326.72
5849,1884,107,100.0,1,4060.73
5850,1884,816,85.0,1,424.02
5851,1884,331,55.0,1,4035.26
5852,1884,600,75.0,3,3959.1
5853,1884,864,201.0,2,4059.56
5854,1885,463,190.0,2,3164.43
5855,1885,717,162.0,1,945.27
5856,1885,287,49.0,2,4626.44
5857,1886,682,230.0,2,472.37
5858,1886,193,73.0,4,4833.54
5859,1886,60,276.0,1,2785.45
5860,1886,103,219.0,4,1121.12
5861,1886,526,143.0,2,3912.6
5862,1887,962,84.0,1,1337.85
5863,1887,29,101.0,1,1342.13
5864,1887,249,49.0,2,1371.47
5865,1887,114,199.0,1,2242.43
5866,1888,201,202.0,1,2565.38
5867,1889,480,215.0,3,278.74
5868,1889,678,121.0,3,2205.68
5869,1889,795,191.0,3,1917.22
5870,1890,495,33.0,3,3288.32
5871,1891,190,279.0,1,2519.99
5872,1891,537,153.0,4,2004.02
5873,1891,106,22.0,4,1980.16
5874,1891,232,168.0,1,1966.26
5875,1892,263,42.0,4,2175.53
5876,1892,411,118.0,1,1648.36
5877,1892,624,291.0,1,1965.17
5878,1892,34,7.0,4,3610.62
5879,1893,306,58.0,1,1714.65
5880,1893,723,282.0,4,2280.61
5881,1894,756,203.0,2,2815.33
5882,1895,146,236.0,4,1986.74
5883,1895,284,126.0,1,633.44
5884,1895,69,70.0,4,1282.39
5885,1895,800,1.0,2,4765.37
5886,1895,144,12.0,1,609.75
5887,1896,725,263.0,4,2304.7
5888,1896,11,118.0,1,4330.96
5889,1896,204,152.0,2,2748.92
5890,1896,197,185.0,4,0.0
5891,1896,460,43.0,1,4432.68
5892,1897,319,111.0,2,4595.47
5893,1897,791,41.0,2,654.48
5894,1897,312,77.0,1,4541.36
5895,1897,933,169.0,4,1260.49
5896,1898,526,6.0,4,3547.34
5897,1898,955,232.0,1,1727.43
5898,1898,103,248.0,3,4648.29
5899,1899,197,29.0,1,1759.73
5900,1900,311,195.0,1,691.37
5901,1900,5,276.0,2,511.45
5902,1900,829,164.0,1,3815.79
5903,1900,214,59.0,1,2268.68
5904,1900,775,234.0,4,2295.05
5905,1901,887,143.0,3,0.0
5906,1901,230,300.0,2,1656.76
5907,1901,819,119.0,3,3397.8
5908,1901,863,121.0,1,3213.31
5909,1902,234,215.0,1,926.38
5910,1903,342,174.0,3,4485.88
5911,1903,120,273.0,1,1545.86
5912,1903,880,224.0,1,2953.91
5913,1903,743,176.0,1,4226.3
5914,1904,21,26.0,2,4233.37
5915,1904,466,184.0,4,3908.28
5916,1904,838,244.0,4,3604.69
5917,1904,424,294.0,1,570.67
5918,1905,402,179.0,2,4411.51
5919,1905,429,233.0,2,2333.61
5920,1905,156,151.0,1,1967.64
5921,1905,520,12.0,2,1378.4
5922,1906,594,194.0,1,3063.83
5923,1906,542,222.0,2,0.0
5924,1907,741,208.0,4,3658.12
5925,1907,70,280.0,1,2621.04
5926,1907,488,225.0,1,3142.74
5927,1907,912,20.0,3,2223.21
5928,1908,584,192.0,4,4470.75
5929,1908,229,227.0,3,2368.76
5930,1909,687,122.0,1,323.11
5931,1910,127,95.0,1,2791.8
5932,1910,677,85.0,1,2063.99
5933,1910,295,123.0,1,861.62
5934,1911,807,117.0,1,1117.59
5935,1912,287,14.0,3,161.66
5936,1912,855,116.0,3,2851.69
5937,1912,697,66.0,1,2024.19
5938,1913,350,71.0,3,2711.54
5939,1913,614,124.0,2,497.2
5940,1914,733,135.0,1,213.38
5941,1914,260,147.0,4,4434.62
5942,1914,545,54.0,3,3910.37
5943,1914,120,266.0,4,3177.17
5944,1915,263,73.0,1,1842.44
5945,1916,822,210.0,1,1653.72
5946,1916,779,15.0,2,4854.58
5947,1916,492,281.0,4,4305.22
5948,1916,543,92.0,3,0.0
5949,1916,44,86.0,1,3624.43
5950,1917,256,47.0,1,0.0
5951,1918,993,106.0,2,2822.9
5952,1918,975,276.0,4,3889.64
5953,1918,831,81.0,3,2851.01
5954,1918,942,39.0,4,2510.46
5955,1918,258,209.0,1,4037.55
5956,1919,591,200.0,1,2395.75
5957,1919,318,99.0,2,0.0
5958,1920,555,9.0,4,2557.46
5959,1920,332,249.0,1,3522.84
5960,1921,347,81.0,1,0.0
5961,1921,749,184.0,1,457.23
5962,1921,305,141.0,2,4738.22
5963,1922,511,34.0,4,730.57
5964,1922,57,238.0,2,2058.66
5965,1922,328,207.0,1,3910.6
5966,1922,698,26.0,4,2264.22
5967,1922,236,174.0,3,324.24
5968,1923,753,103.0,4,4663.42
5969,1923,14,252.0,4,4839.6
5970,1923,146,273.0,1,3459.53
5971,1924,437,171.0,1,3988.32
5972,1925,609,38.0,1,1184.14
5973,1925,275,235.0,4,1744.09
5974,1925,8,289.0,1,1856.66
5975,1925,443,247.0,3,3066.06
5976,1926,29,66.0,4,689.18
5977,1926,48,180.0,1,4249.51
5978,1927,244,230.0,1,3539.91
5979,1927,862,101.0,1,4165.14
5980,1928,600,52.0,2,2552.33
5981,1928,352,190.0,4,4825.1
5982,1928,937,108.0,2,4062.24
5983,1928,822,84.0,4,3247.33
5984,1929,926,154.0,3,1704.52
5985,1930,811,239.0,2,4577.96
5986,1931,597,40.0,3,834.33
5987,1931,530,153.0,4,1226.79
5988,1932,976,222.0,3,3651.71
5989,1932,726,132.0,3,2426.08
5990,1932,305,175.0,1,3195.01
5991,1932,881,253.0,2,3132.05
5992,1932,169,243.0,4,4873.71
5993,1933,346,114.0,3,3775.78
5994,1934,888,292.0,1,4182.84
5995,1934,49,9.0,1,1387.54
5996,1934,657,214.0,2,670.54
5997,1934,985,290.0,1,3151.1
5998,1934,294,181.0,1,3026.97
5999,1935,234,85.0,3,2105.24
6000,1935,416,70.0,3,3487.89
6001,1935,129,16.0,2,1345.41
6002,1935,227,43.0,3,3920.36
6003,1936,946,75.0,1,4566.24
6004,1936,478,235.0,1,588.23
6005,1936,189,132.0,1,2010.21
6006,1937,984,6.0,2,2134.47
6007,1937,900,64.0,1,3188.97
6008,1937,941,168.0,4,3996.07
6009,1937,626,156.0,4,4926.01
6010,1938,162,165.0,4,2716.58
6011,1938,632,246.0,3,3437.74
6012,1939,817,10.0,1,4915.54
6013,1939,809,83.0,1,872.51
6014,1939,760,206.0,2,2351.62
6015,1939,333,288.0,1,261.4
6016,1940,589,221.0,1,3530.7
6017,1941,863,159.0,3,2062.57
6018,1941,309,166.0,1,2285.47
6019,1941,326,145.0,2,3310.36
6020,1942,657,73.0,1,668.46
6021,1942,742,186.0,1,3686.8
6022,1943,969,118.0,4,1161.94
6023,1943,701,163.0,4,0.0
6024,1943,875,93.0,1,3709.74
6025,1944,179,171.0,4,2370.61
6026,1944,468,261.0,1,1278.19
6027,1944,101,119.0,1,1269.05
6028,1945,349,106.0,1,3163.9
6029,1945,52,51.0,1,4929.51
6030,1945,866,129.0,1,805.01
6031,1946,649,234.0,4,2716.73
6032,1947,57,37.0,1,1189.25
6033,1947,410,167.0,1,671.29
6034,1948,839,182.0,1,2462.99
6035,1949,548,136.0,3,317.99
6036,1949,650,153.0,1,1403.25
6037,1949,970,80.0,2,1996.69
6038,1950,833,119.0,2,4286.46
6039,1950,523,38.0,1,4709.83
6040,1950,601,176.0,1,4230.18
6041,1951,358,130.0,1,3659.67
6042,1952,632,160.0,3,594.87
6043,1953,509,118.0,1,4475.98
6044,1953,178,142.0,4,3177.43
6045,1953,420,61.0,1,136.37
6046,1954,138,186.0,1,3373.19
6047,1954,914,NO_PROMO,3,1225.36
6048,1954,470,148.0,3,4700.76
6049,1954,158,197.0,1,1606.24
6050,1955,829,228.0,2,3354.84
6051,1955,472,216.0,1,1565.06
6052,1955,25,19.0,4,258.06
6053,1955,112,213.0,1,439.3
6054,1955,751,76.0,1,4255.42
6055,1956,852,275.0,4,2646.0
6056,1956,609,200.0,1,239.41
6057,1956,673,267.0,1,1960.07
6058,1956,117,274.0,3,4836.08
6059,1957,91,215.0,4,4095.64
6060,1957,954,18.0,4,276.44
6061,1957,677,285.0,4,1939.96
6062,1958,777,17.0,1,1931.96
6063,1958,13,80.0,3,4748.77
6064,1958,844,57.0,1,3633.81
6065,1958,690,234.0,2,2264.77
6066,1958,216,264.0,2,0.0
6067,1959,745,204.0,1,4799.17
6068,1959,619,299.0,3,4763.88
6069,1960,381,145.0,1,3225.64
6070,1960,623,40.0,4,1061.88
6071,1960,267,222.0,3,2429.99
6072,1960,389,190.0,4,2599.76
6073,1960,71,51.0,4,1721.25
6074,1961,436,187.0,2,1803.9
6075,1962,213,257.0,2,1282.27
6076,1962,50,8.0,3,1087.07
6077,1962,738,177.0,1,716.78
6078,1962,439,240.0,2,3804.19
6079,1963,494,193.0,1,141.22
6080,1963,508,82.0,4,2431.11
6081,1963,860,246.0,3,583.27
6082,1963,690,134.0,1,112.45
6083,1964,142,164.0,2,4778.76
6084,1965,674,16.0,1,4984.1
6085,1966,763,281.0,1,3345.75
6086,1966,864,234.0,1,2861.74
6087,1966,243,193.0,4,2574.51
